"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok","row_class"
"dct-personal-it-forecast-research-2001-OBS-031","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","3","The statement is a generic pricing principle rather than a concrete, time-bound prediction about the personal IT market, so it is not meaningfully falsifiable. From 2001–2026, some major segments did compete by rapidly passing component cost declines through to customers (e.g., commodity PCs from Dell, HP, Acer), while others (notably Apple in both PCs and smartphones) often retained savings to expand margins rather than lower prices. Because both strategies coexisted successfully at scale, this recommendation cannot be clearly judged as prescient or not in hindsight.","2026-06-16T23:25:11Z","v6","pass_c_sonar_v1","7.32","true","scored"
"dct-personal-it-forecast-research-2001-OBS-024","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","2","The fragment ""Below Toshiba expectations [PSK disagrees]"" does not specify the product category, metric (e.g., sales, margins, market share), time horizon, or direction of change. Without concrete detail, it cannot be reliably mapped to documented post-2001 outcomes for Toshiba’s various PC, mobile, or consumer electronics lines through 2026, so its prescience cannot be meaningfully assessed.","2026-06-16T23:25:15Z","v6","pass_c_sonar_v1","3.74","true","scored"
"dct-sony-personal-electronic-vision-2002-OBS-016","dct-sony-personal-electronic-vision-2002","sonar-reasoning-pro","0","2","The statement is too vague to reliably assess: it does not specify which ""system components"" (home theater, PCs, mobile devices, etc.), what form of ""category confusion"" (consumer understanding, retail merchandising, standards), or what concretely constitutes ""system shelf space."" From 2002–2026, retail and online merchandising evolved in many different ways—for example, carriers and big-box retailers created dedicated smartphone and tablet sections while home-theater-in-a-box systems and later streaming devices gained their own spaces—so nearly any interpretation could be retrofitted, making the claim impossible to judge rigorously. Without clearer scope or testable predictions, its prescience relative to actual category and channel evolution cannot be meaningfully scored.","2026-06-16T23:25:24Z","v6","pass_c_sonar_v1","7.96","true","scored"
"dct-apple-powermac-g5-2003-06-OBS-004","dct-apple-powermac-g5-2003-06","sonar-reasoning-pro","4","3","Independent and subsequent benchmarking generally showed contemporary Pentium 4 and Xeon parts to be very strong on SPECint and other integer-heavy workloads, with the PowerPC G5’s main advantages more on floating point and specific multimedia tasks rather than raw integer throughput. Over the following years, Intel’s transition from NetBurst to Core and Core 2, then Nehalem and beyond, widened x86’s integer-performance lead while Apple exited PowerPC entirely by 2006 and cited performance-per-watt and roadmap limitations, reinforcing the longer-term pattern that PowerPC G5 would not catch or surpass x86 in integer performance. In retrospect, characterizing the 2.0 GHz G5 as losing to Xeon and Pentium 4 in integer anticipated the architectural balance that would only tilt further in x86’s favor through the 2010s, even though the original statement itself was framed as point-in-time market data rather than an explicit forward-looking prediction.","2026-06-16T23:27:15Z","v6","pass_c_sonar_v1","111.35","true","scored"
"dct-dceit-observations-2002-06-OBS-004","dct-dceit-observations-2002-06","sonar-reasoning-pro","5","3","The shift from 200mm to 300mm wafers at and below the 130nm node in the early 2000s did in fact deliver substantially more dies per wafer and a significantly lower cost per die, driving massive 300mm fab investments by Intel, TSMC, Samsung, and others. From 130nm through at least 5nm, virtually all leading-edge logic and memory production standardized on 300mm because of these economic advantages, confirming the cost-per-chip benefit as a durable industry truth. The only subsequent inflection attempt, 450mm wafers, stalled, further cementing 300mm as the cost-optimized mainstream platform through the 2020s.","2026-06-16T23:27:24Z","v6","pass_c_sonar_v1","8.42","true","scored"
"dct-microsoft-media-center-rollout-2002-08-OBS-010","dct-microsoft-media-center-rollout-2002-08","sonar-reasoning-pro","2","3","Windows remained a general-purpose, non–real-time OS, so it was always theoretically vulnerable to higher latency than dedicated real-time systems, but mainstream Windows XP/Vista/7 deployments did not experience critical hardware interrupts routinely going unserviced for seconds in normal operation. Windows XP Media Center Edition and later Windows Media Center on Vista and 7 were widely used for TV recording and playback, with typical issues being occasional dropped frames or brief glitches, not multi-second interrupt starvation. Over time Microsoft introduced features like the Multimedia Class Scheduler Service (MMCSS) in Vista to improve multimedia responsiveness, but these were about reducing jitter and DPC latency in the milliseconds range, not addressing systemic multi-second interrupt failures.","2026-06-16T23:28:34Z","v6","pass_c_sonar_v1","69.47","true","scored"
"dct-personal-it-practice-launch-2001-OBS-010","dct-personal-it-practice-launch-2001","sonar-reasoning-pro","0","3","This item is a bare list of topical domains (PCs, productivity, SOHO, microprocessors, consumer OS, digital appliances, digital leisure, information services) without any directional statement, causal hypothesis, or time-bound prediction. Because it does not assert how these elements will evolve, relate, or change in magnitude, there is no falsifiable or confirmable claim to evaluate against subsequent developments through the 2000s–2020s.","2026-06-16T23:28:38Z","v6","pass_c_sonar_v1","3.59","true","scored"
"dct-segment-priorities-matrix-2003-OBS-014","dct-segment-priorities-matrix-2003","sonar-reasoning-pro","0","3","The claim text consists only of the single word ""Office,"" which does not articulate any discernible prediction, causal statement, or characterization that can be compared against subsequent history. Without a described trend, priority, or relationship (e.g., between home, work, and mobile segments), there is no testable content to evaluate against developments such as the rise of mobile, remote work, or SaaS productivity suites after 2002. As a result, the observation is too incomplete and vague to score for prescience.","2026-06-16T23:28:42Z","v6","pass_c_sonar_v1","3.49","true","scored"
"dct-webinar-nov-2002-OBS-023","dct-webinar-nov-2002","sonar-reasoning-pro","0","3","This 'claim' is purely contact information for an analyst and a download URL, with no prediction, trend characterization, or forward-looking statement to evaluate. Since it does not assert anything about how digital consumer technology would evolve, there is no basis for judging prescience against subsequent developments such as broadband, smartphones, app stores, or streaming media adoption.","2026-06-16T23:28:46Z","v6","pass_c_sonar_v1","3.56","true","scored"
"dct-personal-it-forecast-research-2001-OBS-038","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","1","The claim only states 'Limited demand per Toshiba' with no clear subject (product category, technology, or market segment), timing, or quantitative expectation. Without knowing whether this referred to devices like tablet PCs, PDAs, early mobile internet appliances, or something else, it is not possible to map the prediction to documented adoption trajectories or market outcomes through the 2000s and 2010s. The observation is too incomplete and ambiguous to evaluate for prescience against historical evidence.","2026-06-16T23:28:50Z","v6","pass_c_sonar_v1","4.39","true","scored"
"dct-dceit-observations-2002-06-OBS-005","dct-dceit-observations-2002-06","sonar-reasoning-pro","0","3","This observation is a point-in-time market-share figure (22% of the Intel-compatible microprocessor market), not an explicit or implicit forecast about future direction, magnitude, or structural change. While AMD’s x86 share did hover around the low-20% range in the early 2000s and later fluctuated significantly (dropping in the mid‑2000s and then rising again with Zen-based processors after 2017), those dynamics are not addressed or anticipated by the claim. Because it does not state a trend or prediction to compare against post‑2002 history, it cannot meaningfully be scored for prescience.","2026-06-16T23:28:58Z","v6","pass_c_sonar_v1","7.30","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-003","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","3","This claim is a narrow, contemporaneous product comparison: early-2000s Pentium 4 CPUs did in fact have larger and more performant cache architectures than 1.8GHz Celeron parts, so the statement was technically accurate for its moment. However, it does not articulate any forward-looking trend or pattern that can be evaluated against post-2010 developments in CPU or enterprise IT, so it offers no meaningful test of prescience.","2026-06-16T23:29:04Z","v6","pass_c_sonar_v1","5.53","true","scored"
