"tech_id","study_id"
"web-platform","volume-1-ch10-the-long-view-1966-2026"
"web-research-delivery","aberdeen-training-day-1-522863"
"web-security","securi~1-3e7ced"
"web-services","entrustsnapshot-f78f15"
"web-services","esb-in-soa-e002b7"
"web-services","ibm-+-webify-=-industry-soa-application--97733a"
"web-services","ra-enterprise-apps-312ba4"
"web-services","technology-themes-2003-04"
"web-services-eii","aberdeen-eii-2003-ea3f1a"
"web-services-general","soa-aon-webinar-31973c"
"web-services-general","soa-overview-docx-12612f"
"web-services-mgmt","technology-themes-ee5ba4"
"web-services-soa","soa-web-services-2007-c3297b"
"web-services-soap","lansa-composer-powerpoint-9f4257"
"web-services-soap","tech-forecasts-idc-keeps-score-114e08"
"web-technologies-1998","process-of-process-eba-335083"
"web-traffic-analysis","data-know-69ab04"
"web-vault","aberdeen-1996-blyths-ren-architecture-prescription-it-success"
"webbench","intelitaniummfewp1[1]-773ea2"
"webex","trends00-6a553a"
"webex-enterprise-edition","informationweek-webex-enterprise-collabo-e30ad5"
"webex-meeting-center","2002-webex-taking-conferencing-to-the-business-communic-85e330"
"webex-multipoint-video","webex--taking-conferencing-to-the-busine-5b8109"
"webex-oncall","2002-webex-taking-conferencing-to-the-business-communic-85e330"
"webex-onstage","2002-webex-taking-conferencing-to-the-business-communic-85e330"
"webex-platform","webex--taking-conferencing-to-the-busine-5b8109"
"webex-private-wan","webex--taking-conferencing-to-the-busine-5b8109"
"webex-support-center","1992-tpc-benchmarks-vp-745fa1"
"webex-support-center","1998as400-1-146289"
"ms-cluster-server","1992-tpc-benchmarks-vp-745fa1"
"ms-cluster-server","1998as400-1-146289"
"ms-cluster-server","2002-webex--taking-conferencing-to-the-summit-05f195"
"ms-cluster-server","2002-webex-taking-conferencing-to-the-business-communic-85e330"
"ms-cluster-server","marathon-d186ab"
"ms-cluster-server","webex--taking-conferencing-to-the-busine-5b8109"
"webify-composition-studio","ma-ibm-webify-5e0d4b"
"webify-industry-fabric","ibm-+-webify-=-industry-soa-application--97733a"
"webify-industry-fabric","ma-ibm-webify-5e0d4b"
"weblets","aberdeen-1996-blyths-ren-architecture-prescription-it-success"
"webmethods-fabric","soa-in-it-e5b373"
"webmethods-fabric-7","esb-soa-fabric-webmethods-techtarget-see-83b233"
"webspeed","aberdeen-1996-progress-software-webspeed-internet"
"webspeed-transaction-server","aberdeen-1996-progress-software-webspeed-internet"
"webspeed-workbench","aberdeen-1996-progress-software-webspeed-internet"
"websphere","ibm-major-account-plan-8-cc6400"
"weee-directive","dell-ars-wp-2-72fd7f"
"wep","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090"
"wep","2002-wireless-lan-security-an-adolescent-market-88de03"
"wep-encryption","2001-living-with-windows-xp-media-player-and-wireless-s-02f8a8"
"western-digital-caviar-8gb","dell-ars-white-paper-prod-7-11m-c60434"
"westmere","2010-intel-ia-continuum-wp-1-2-fc5653"
"westmere","intel-2010-vpro-daily-globe-42697e"
"white-box-pc","technology-news-chips-amd-s-semprons-spa-21b184"
"wifi","2010-intel-ia-continuum-wp-1-2-fc5653"
"wifi","dct-pit-service-offering-2002"
"wifi","dct-segment-priorities-matrix-2003"
"wifi","sars2-hot-topic-cf91d4"
"wifi","technology-themes-2003-04"
"wifi-2-4ghz-spectrum","urban-wifi-gridlock-eweek-2003-kastner-r-2e0114"
"wifi-802-11","2003-aberdeen-group-free-research-aberdeen-insights-1-968e18"
"wifi-802-11","intel-centrino-pk-8ecf9a"
"wifi-802-11a","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c"
"wifi-802-11b","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c"
"wifi-802-11b","review-gateway-notebook-with-intel-centr-985a73"
"wifi-802-11g","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c"
"wifi-802-11g","review-gateway-notebook-with-intel-centr-985a73"
"wifi-802-11n","2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c"
"wifi-80211a","urban-wifi-gridlock-eweek-2003-kastner-r-2e0114"
"wifi-80211b","2003-sars-electronics-supply-chain-ec0375"
"wifi-80211b","dct-kastner-wish-list-2002-12"
"wifi-80211b","dct-traveling-with-centrino-2003-05"
"wifi-80211g","technology-news-hardware-gateway-goes-gi-4af738"
"wifi-80211g","urban-wifi-gridlock-eweek-2003-kastner-r-2e0114"
"wifi-enterprise","technology-themes-ee5ba4"
"winbench-2000","amd-profile01-64e43b"
"wind-river","otellini-intel-techpinions-2013-917213"
"windows","09010005-d36601"
"windows","2004-09010005-f58946"
"windows","2004-fvcmwebtoc-53b01f"
"windows","2004-newmediasnapshot-cd4186"
"windows","2004-psa2001surveyreporttoc-9a9928"
"windows","2004-voiptoc-472d11"
"windows","akonixsnapshot-089ee6"
"windows","asptop10toc-216854"
"windows","ba-uc-pb-3704-82afab"
"windows","clpbenchmark-3708-63ff3f"
"windows","compaqsnapshot-65b991"
"windows","configuresoftsnapshot-2caf8d"
"windows","dbbuyingguidetoc-1a0a0e"
"windows","devwsreporttoc-60f6e8"
"windows","eiitoc-742f80"
"windows","emabestpracticestoc-1fb7cd"
"windows","endpointdp-bg-3717-8ecfb0"
"windows","fdic-washington-cs-1995-e3de67"
"windows","fvcmwebtoc-5f0032"
"windows","generationgap-c89824"
"windows","handhelds-3ee4af"
"windows","homenetworking-toc-0443b2"
"windows","ibmrep-toc-9d0086"
"windows","lovebug-00ded3"
"windows","lurhqsnapshot-f30215"
"windows","mgddelivery2003abridged-267561"
"windows","microsoftsnapshot-eec9a2"
"windows","mobility-management-jb-3822-93c2b3"
"windows","network-1snapshot-b7770f"
"windows","newmediasnapshot-ff463f"
"windows","nt2000-41a391"
"windows","nt2000-data-a2adf2"
"windows","optical-electronicreport-toc-0a3155"
"windows","opticalnetworking-1695aa"
"windows","poolsofstoragewp-3a0151"
"windows","psa2001surveyreporttoc-971ee5"
"windows","ra-admoutsourcing-rs-3597-59f661"
"windows","ra-wan-pb-3854-d0b6ab"
"windows","rb-cmcfo-vp-3500-97dcdd"
"windows","sipp-speech-florida-06-30-03-5776a8"
"windows","spotlightstratacache-970c06"
"windows","tfc2002-20reporttoc-c584fa"
"windows","tfcbuyingintentions2003toc-e9e578"
"windows","top10cpc-8ae27e"
"windows","voiptoc-7206c3"
"windows","westerneuropereporttoc-6d43c8"
"windows","written-amd-profile01-677733"
"windows","written-copy-of-hp-camera-lab-journal-prod-b8b75a"
"windows","written-desktop-virtualization-roi-aberdeen-f059d8"
"windows","written-eclipsys-auditor-report-4-672868"
"windows","written-iha-full-report-draft-jul-28-075611"
"windows","written-intel-centrino-pk-b43168"
"windows","written-snapshot-snap-templated-611beb"
"windows","written-webex-taking-conferencing-to-the-business-communications-summit-2b6842"
"windows-2000","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4"
"windows-2000","1999pr~1-c5516b"
"windows-2000","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb"
"windows-2000","dct-personal-it-forecast-research-2001"
"windows-2000","kastner-jrl-trends-1999-pk-responses-f4c5a4"
"windows-2000-datacenter","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2"
"windows-2000-datacenter-server","informationweek-windows-2000-high-end-am-4ccdae"
"windows-2000-datacenter-sp4","auditor-report-4-43ad9b"
"windows-2000-dotcom","2000-kpmg-creating-a-successful-dot-com-the-devil-is-in-9dea24"
"windows-2000-server","informationweek-windows-2000-high-end-am-4ccdae"
"windows-3-1","1998as400-1-146289"
"windows-31","aberdeen-1996-telechips-access-pc-telephony-interaction"
"windows-95","1998as400-1-146289"
"windows-95","software-market-safegu~1-ea7453"
"windows-95","topic-iia-pc-management-best-practices-2003-10"
"windows-98","dct-pc-replacement-insight1-2003-04"
"windows-98","moore-s-law-true-but-irrelevant-internet-661e40"
"windows-98","pc-replacement-survey-one-size-fits-none-73e2e0"
"windows-98","pc-replacements-lawyers-auditors-and-com-ce8ebb"
"windows-98","topic-iia-pc-management-best-practices-2003-10"
"windows-98","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622"
"windows-9x","microsoft-s-move-to-mothball-old-code-ra-724d34"
"windows-api","microsoft-split-will-hit-users-pockets-0-edc1ed"
"windows-blackcomb","microsoft-s-future-paths-6-f86f30"
"windows-datacenter-2000","2001-unisys-benchmark-gorilla-sets-new-sap-and-intel-ba-19cf5a"
"windows-dna","intern~1-45df51"
"windows-dos","nti-2-open-systems-1dd3af"
"windows-dos","nti-3-pc-and-ws-1993-17d49b"
"windows-dos","nti-4-nextgen-os-timing-1993-a45049"
"windows-longhorn","microsoft-s-future-paths-6-f86f30"
"windows-longhorn","processor-editorial-article-much-in-stor-660f27"
"windows-longhorn","technology-news-future-tech-microsoft-la-625f49"
"windows-me","dct-hp-camera-lab-report-2001-09"
"windows-media-player","2001-living-with-windows-xp-media-player-and-wireless-s-02f8a8"
"windows-media-player","microsoft-vows-to-appeal-eu-ruling-5-b7efc6"
"windows-microsoft","kastner-letter-to-craig-barrett-intel-2008-1ea221"
"windows-nt","1997-commercial-risc-unix-1996-mvp-711569"
"windows-nt","1997-data-integration-management-in-hete-de2429"
"windows-nt","1997-data-mining-buying-guide-71e463"
"windows-nt","1997-datafocus'-nutcracker--enterprise-c-bfc11e"
"windows-nt","1997-dec-linkworks-webworker---an-object-db2d2a"
"windows-nt","1997-oracle-data-mart-suite-for-nt-926845"
"windows-nt","1997-unix-and-nt-application-servers-and-workstations-1-29257b"
"windows-nt","1998-hp-high-availability-and-metadata-7d1276"
"windows-nt","1998-nt-professional-services-buying-guide-1998-edition-14e452"
"windows-nt","1998-pc-impact-and-metadata-e2a169"
"windows-nt","1998as400-1-146289"
"windows-nt","1999-aberdeengroup-newsletter-april-1999-d157ec"
"windows-nt","1999pr~2-cd0049"
"windows-nt","2001-hp-camera-lab-journal-prod-d90f3f"
"windows-nt","2003-dell-ars-white-paper-53d13d"
"windows-nt","2003-intel-consumer-lt-10-5-8c346e"
"windows-nt","aberdeen-1996-digital-leading-nt-across-enterprise-charge"
"windows-nt","aberdeen-1996-digitals-personal-workstation-new-markets-channels"
"windows-nt","aberdeen-1996-flexiinternational-software-financial-acumen-technology"
"windows-nt","aberdeen-1996-hp-vectra-xw-personal-workstation"
"windows-nt","aberdeen-1996-sqa-suite-50-automated-testing"
"windows-nt","aberdeen-1996-tandem-vision-21st-century-electronic-business"
"windows-nt","dbmspr~1-7c854e"
"windows-nt","decision-maker-erp-services-805ce8"
"windows-nt","develo~1-d25652"
"windows-nt","erpv2p~1-b15573"
"windows-nt","informationweek-windows-2000-high-end-am-4ccdae"
"windows-nt","infrastructure-speech-7f6c5b"
"windows-nt","leader-of-the-pack-23-nov-1996-computing-f2353f"
"windows-nt","microsoft-s-move-to-mothball-old-code-ra-724d34"
"windows-nt","nti-11-distributed-midrange-servers-1993-dedd19"
"windows-nt","nti-2-open-systems-1dd3af"
"windows-nt","nti-3-pc-and-ws-1993-17d49b"
"windows-nt","nti-4-nextgen-os-timing-1993-a45049"
"windows-nt","retail~1-d5de79"
"windows-nt","sap-r-3-on-wintel-servers-712986"
"windows-nt","sequent-592620"
"windows-nt","sequent-sap-sequen~1-7f70e4"
"windows-nt","server-deal-turns-rivals-into-allies-seq-bdc3af"
"windows-nt","software-market-safegu~1-ea7453"
"windows-nt","volume-1-ch07-founding-aberdeen-1988-1997"
"windows-nt-3-51","aberdeen-1995-digital-multia"
"windows-nt-4","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4"
"windows-nt-4","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08"
"windows-nt-4","aberdeen-1996-debunking-ntsmp-scalability-myth"
"windows-nt-4","dct-pc-replacement-insight1-2003-04"
"windows-nt-4","topic-iia-pc-management-best-practices-2003-10"
"windows-nt-4-0","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622"
"windows-nt-5","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08"
"windows-nt-5","systems-management-delayed-promise-1bc587"
"windows-nt-alpha","2026-kastner-dec-longitudinal-22d177"
"windows-nt-iis","aberdeen-1996-microsoft-windows-nt-server-40"
"windows-nt-security","aberdeen-1996-iss-internet-security-systems"
"windows-nt-server","1992-tpc-benchmarks-vp-745fa1"
"windows-nt-server","1997-ca-s-unicenter-tng-framework-pk-apr-50d15f"
"windows-nt-server","1998as400-1-146289"
"windows-nt-server","aberdeen-1996-digital-debunks-ntsmp-scalability-myth"
"windows-nt-server","aberdeen-1996-evaluating-system36-migration-strategies"
"windows-nt-server","aberdeen-1996-ncr-fail-safe-enterprise-nt"
"windows-nt-server","aberdeen-1996-object-oriented-three-tier-plus-computing"
"windows-nt-server","aberdeen-1996-risc-unix-market"
"windows-nt-server","aberdeen-1996-sun-microsystems-decision-warehouse"
"windows-nt-server","dssune~1-cbf6e3"
"windows-nt-server","informationweek-ibm-ms-nt-clusters-1999-8c5b45"
"windows-nt-server","marathon-d186ab"
"windows-nt-server","mockup~1-ca8fde"
"windows-nt-server","ncr-bringing-highly-available-nt-ecb055"
"windows-nt-server","rdbms-for-ibm-powera~1-7a44be"
"windows-nt-server-4","nospra~1-bd7d6a"
"windows-nt-server-4","ntpspr~1-728dc3"
"windows-nt-server-4","ntserv~1-56bd94"
"windows-nt-server-40","aberdeen-1996-microsoft-windows-nt-server-40"
"windows-nt-server-5","nospra~1-bd7d6a"
"windows-nt-server-5","ntpspr~1-728dc3"
"windows-nt-server-5","ntserv~1-56bd94"
"windows-nt-server-os","2026-kastner-prescience-methodology-demo-0cdf48"
"windows-nt-workstation","workst~1-d22401"
"windows-nt4","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb"
"windows-nt5","aberdeen-impact-desktop-pc-sirens-1998-14b40c"
"windows-os","2002-open-source-and-linux-2002-poster-children-for-sec-587674"
"windows-os","pc-management-best-practices-page-2-5-962daf"
"windows-os","processor-editorial-article-much-in-stor-660f27"
"windows-os-family","tiger-responds-security-warnings-eweek-b-95c721"
"windows-server","2001-hp-cpq-merger-collection-edbca1"
"windows-server","2004-03-intelitaniummfewp11.doc-618d4a"
"windows-server-2003","dct-pc-replacement-insight1-2003-04"
"windows-server-2003","intel-centrino-pk-8ecf9a"
"windows-server-2003","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622"
"windows-storage","maxtor-survey-report-5-20c-0f458e"
"windows-storage-server","2004-05dell-storage-profile-editpk-05170-3c00b1"
"windows-storage-server-2003","dell-storage-profile-2004"
"windows-terminal-server","systems-management-delayed-promise-1bc587"
"windows-terminal-services","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4"
"windows-vista","hp-can-boost-soa-offerings-with-acquisit-48e07e"
"windows-vista","newsfactor-vista-deployment-cadence-kast-d1f518"
"windows-vista-x64","dct-memoir-athlon-64-prescience-2003"
"windows-xp","2001-aberdeen-group-recent-publications-psk-2be54d"
"windows-xp","2001-living-with-windows-xp-media-player-and-wireless-s-02f8a8"
"windows-xp","2001-upgrading-to-windows-xp-a-long-and-winding-road-ps-81e090"
"windows-xp","amd-profile01-64e43b"
"windows-xp","classmate-pc-evaluation-notes-8-103667"
"windows-xp","copy-of-hp-camera-lab-journal-prod-c103f6"
"windows-xp","dct-business-2002-11-pc-deals"
"windows-xp","dct-business-2002-12-17-pc-deals"
"windows-xp","dct-business-2002-12-19-pc-deals"
"windows-xp","dct-business-2002-12-pc-deals"
"windows-xp","dct-hp-camera-lab-report-2001-09"
"windows-xp","dct-microsoft-media-center-rollout-2002-08"
"windows-xp","dct-personal-it-practice-launch-2001"
"windows-xp","dct-weekly-2002-08-24-pc-deals-analysis"
"windows-xp","dct-weekly-2002-10-27"
"windows-xp","dct-weekly-2002-11-14-p4-ht"
"windows-xp","dct-weekly-2002-11-17"
"windows-xp","dct-weekly-2002-12-22"
"windows-xp","dct-weekly-2003-03-23"
"windows-xp","microsoft-s-future-paths-6-f86f30"
"windows-xp","newsfactor-vista-deployment-cadence-kast-d1f518"
"windows-xp","pc-refresh-or-refurb-smb-computing-6-37f090"
"windows-xp","tech-forecasts-idc-keeps-score-114e08"
"windows-xp-64bit","technology-news-future-tech-microsoft-la-625f49"
"windows-xp-64bit","technology-news-hardware-amd-beats-apple-5399ec"
"windows-xp-64bit","technology-news-hardware-intel-updates-i-a018d7"
"windows-xp-media-center","dct-kastner-wish-list-2002-12"
"windows-xp-media-center","dct-microsoft-media-center-rollout-2002-08"
"windows-xp-media-center","dct-weekly-2002-10-27"
"windows-xp-media-center","dct-weekly-2003-03-23"
"windows-xp-media-center","small-is-huge-in-pcs-these-days-blog-arc-655851"
"windows-xp-pro","dct-business-2002-11-pc-deals"
"windows-xp-pro","dct-business-2002-12-17-pc-deals"
"windows-xp-pro","dct-business-2002-12-19-pc-deals"
"windows-xp-pro","dct-business-2002-12-pc-deals"
"windows-xp-pro","dct-pc-replacement-insight1-2003-04"
"windows-xp-pro","dct-weekly-2002-08-24-pc-deals-analysis"
"windows-xp-pro","dct-weekly-2002-10-06"
"windows-xp-pro","dct-weekly-2002-12-22"
"windows-xp-pro","dct-why-aberdeen-follows-pc-deals-2002"
"windows-xp-pro-sp1","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622"
"windows-xp-sp1","pc-refresh-or-refurb-smb-computing-6-37f090"
"windows-xp-x64","dct-memoir-athlon-64-prescience-2003"
"windvd","nvidia-personal-cinema-lab-report-2002"
"windvr","nvidia-personal-cinema-lab-report-2002"
"wine-project","1999-aberdeengroup-newsletter-april-1999-d157ec"
"wintel-pc","ca-acapulco-cio-pcs-ncs-netpcs-1997-552b4c"
