"run_id","source_location","source_path","row_count","obs_count_distinct","studies_covered","prompt_file_path","prompt_file_sha256","prompt_matches_v2_canonical","prompt_scale","prompt_mid_run_edits","model_tag","model_family","temperature","num_predict","think_false_set","top_p","top_k","driver_script_path","driver_script_sha256","driver_version","driver_pre_v2_scale","driver_mid_run_modified","input_manifest_path","input_manifest_sha256","input_payload_shape","input_field_used","run_started_at","run_finished_at","run_duration_sec","run_completed_cleanly","run_abandoned","run_abandon_reason","run_restarted_from_checkpoint","parse_ok_rate","score_dist_neg1","score_dist_0","score_dist_1_to_5","abstention_rate","score_mean","score_out_of_range","confidence_out_of_range","accepted_at_time","commit_sha","pete_review_notes","trust_verdict","dropped_gates","salvage_action","notes"
"other_sequent-sap-sequen~1-7f70e4_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/sequent-sap-sequen~1-7f70e4/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/sequent-sap-sequen~1-7f70e4/working/bucket_signals_v20.json","7317c0dd03c0a47d3ed90e071e81f68218671b19e515a5ee703f42162ecedf9a","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_soa-aon-webinar-022206a-125e6b_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/soa-aon-webinar-022206a-125e6b/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/soa-aon-webinar-022206a-125e6b/working/observation_candidates_v20.csv","a902a205155612f75a24272d93ca238f0b1314e01a1348191be73b006ba6a3f8","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_software-market-safegu~1-ea7453_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/software-market-safegu~1-ea7453/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/software-market-safegu~1-ea7453/working/bucket_signals_v20.json","f5112496d9ceaaf01171f36476584292171bf28bf77393cc6510d9672faae27c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_the-business-value-in-it-outsourcing-7d5f23_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/the-business-value-in-it-outsourcing-7d5f23/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/the-business-value-in-it-outsourcing-7d5f23/working/bucket_signals_v20.json","638e5fe969a65b9595f9aeee3b709a10c06ea111fd882af6a20c688ffeb0aeb3","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_webex--taking-conferencing-to-the-busine-5b8109_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/webex--taking-conferencing-to-the-busine-5b8109/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/webex--taking-conferencing-to-the-busine-5b8109/working/bucket_signals_v20.json","bd333f3641e6102d37471fd9ef8c9c08d49c3833f090daf34c8da541cbfa3a19","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_1997-ibm-ships-first-64-bit-rs-6000-serv-961e2c_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-ibm-ships-first-64-bit-rs-6000-serv-961e2c/working","19","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-ibm-ships-first-64-bit-rs-6000-serv-961e2c/working/observation_candidates_v20.csv","664e2e7fd4f0c2820f91883387aac35fba79b6a0c0b962e579e619d4764a2677","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_1997-nt-case-41-56aa2e_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-nt-case-41-56aa2e/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-nt-case-41-56aa2e/working/observation_candidates_v20.csv","68f46c3cacde457aae2f7ec9cf9047254491c920534eaa2528783824a11c5fb7","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_1997-oracle-designer-2000-3201a7_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-oracle-designer-2000-3201a7/working","8","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-oracle-designer-2000-3201a7/working/observation_candidates_v20.csv","373e001b37be3230f31b05867feff809ddd9b5a45920d8054bc0ca7b38ecf037","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_1997-the-business-value-of-applications-hosting-e92e09_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-the-business-value-of-applications-hosting-e92e09/working","10","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1997-the-business-value-of-applications-hosting-e92e09/working/observation_candidates_v20.csv","4d0e003c77dbecc6134e92541ea668a70fa855492104e294fe683c3144e744e2","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_1998-y2k-report-f512fb_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1998-y2k-report-f512fb/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/1998-y2k-report-f512fb/working/bucket_signals_v20.json","cf01efb6db56b077432372c35dd49b9ca99b0ccf8daf748c71f8c7d1864579eb","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-1996-moving-effectively-next-gen-client-server_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-1996-moving-effectively-next-gen-client-server/working","12","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-1996-moving-effectively-next-gen-client-server/working/observation_candidates_v20.csv","8a929692510ea82d4ece0783262f3eab107c02ef090ab879459420a7c8b945f9","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-1996-omnibox-interactive-broadcasting-network_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-1996-omnibox-interactive-broadcasting-network/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-1996-omnibox-interactive-broadcasting-network/working/bucket_signals_v20.json","7fb7d8f27ffa76cc26a54ef32b5bda94aea9b852293dc476b9df348d07d805c3","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-eii-2003-ea3f1a_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-eii-2003-ea3f1a/working","29","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-eii-2003-ea3f1a/working/observation_candidates_v20.csv","dbac6264113bdcfdd4371bab4d7ce3308b106dd1b44a8d9ab3268b7356409171","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-ra-modernizing-legacy-2007-52a27a_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-modernizing-legacy-2007-52a27a/working","64","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-modernizing-legacy-2007-52a27a/working/entity_candidates_v20.csv","dc8065f8b40c206c14effa3b1847bb54e5f616b6ebd0a57a0bf798e37b92f95e","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-ra-secure-soa-benchmark-2006-605d67_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-secure-soa-benchmark-2006-605d67/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-secure-soa-benchmark-2006-605d67/working/entity_candidates_v20.csv","e5cb44c22ec10eed243991583b5eea663b64bfb29d2c73ef4bc92480236d853d","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_aberdeen-ra-soa-middleware-2007-68f39b_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-soa-middleware-2007-68f39b/working","58","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/aberdeen-ra-soa-middleware-2007-68f39b/working/entity_candidates_v20.csv","74ad34d2ff0ee1725cb9e603a4645323694d6e5f686be25071ab884cf153efa0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_att-worldmark-wsj-ad-aberdeen-quote-1995-ec56fb_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/att-worldmark-wsj-ad-aberdeen-quote-1995-ec56fb/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/att-worldmark-wsj-ad-aberdeen-quote-1995-ec56fb/working/entity_candidates_v20.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_bpm-align-business-f76616_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/bpm-align-business-f76616/working","50","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/bpm-align-business-f76616/working/entity_candidates_v20.csv","6e60713db51d40f826cd06570f5e4780e8632c62f0773b2d203f0904e8493117","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_casale-evp-3-b2b933_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/casale-evp-3-b2b933/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/casale-evp-3-b2b933/working/entity_candidates_v20.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_desktop-virtualization-roi---aberdeen-8fa168_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/desktop-virtualization-roi---aberdeen-8fa168/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/desktop-virtualization-roi---aberdeen-8fa168/working/bucket_signals_v20.json","c4daa6b6a72c1eb1444b2403b23f56fb0e5fc97dd70f0b621046cf46505af713","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_esb-0617-5cc5fa_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/esb-0617-5cc5fa/working","60","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/esb-0617-5cc5fa/working/entity_candidates_v20.csv","84e364ea501cd771d56d4a674eb7aeec75e094b0f3b8c01b1aab5cfae2163ef0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_esb-in-soa-e002b7_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/esb-in-soa-e002b7/working","15","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/esb-in-soa-e002b7/working/bucket_signals_v20.json","65235584ad87336558bcf983cf1534124de6d8dd809680f10c3f5e81d17e8c55","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_it-outsourcing-584848_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/it-outsourcing-584848/working","12","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/it-outsourcing-584848/working/entity_candidates_v20.csv","fcfccee3d80e4537623ad94fb5ce0b01866303ab736aa14831cac7936206b200","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ra-soa-2007-97c147_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/ra-soa-2007-97c147/working","271","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/ra-soa-2007-97c147/working/entity_candidates_v20.csv","2afa5d27e0f8e5f8db81d150ef94a914db02034274d72faa3a5658a0f6c386de","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_si-soa-in-it-1bd5c3_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/si-soa-in-it-1bd5c3/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/si-soa-in-it-1bd5c3/working/entity_candidates_v20.csv","991be8962394f9dd551ae4e5d1f9536bc30dd6f22001641530e702e4cbf869b8","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_soa-governance-626545_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/soa-governance-626545/working","54","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/soa-governance-626545/working/entity_candidates_v20.csv","b17f2a5d9f0f3c38aba1de5ba54a5497d85bddb432ef22fa1295f8eeecd987e0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_soa-in-it-e5b373_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/soa-in-it-e5b373/working","53","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/other-authors/soa-in-it-e5b373/working/entity_candidates_v20.csv","f9f5d0fc84c7804ec2563ffb8d5c95aa4ee48792b097298d8b530c7619e1d44c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
