"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"classmate-pc-evaluation-notes-8-103667-OBS-013","classmate-pc-evaluation-notes-8-103667","sonar-reasoning-pro","0","3","In 2008, Intel’s second-generation Classmate PCs already shipped with standard 802.11b/g Wi‑Fi intended to interoperate on typical school LANs that combined wireless clients with wired Ethernet infrastructure, including teacher PCs.[1][2] The claim merely corrects a contemporaneous tutorial-guide error about basic same-network Wi‑Fi/wired interoperability, rather than proposing any forward-looking trend or adoption pattern that could be evaluated for prescience between 2008 and 2026.","2026-06-15T06:31:01Z","v6","pass_c_sonar_v1","6.41","true"
"volume-1-ch03-physics-of-consulting-1972-1979-OBS-024","volume-1-ch03-physics-of-consulting-1972-1979","sonar-reasoning-pro","5","3","From the 1980s onward, plant-floor control shifted to software-centric systems such as MRP II, PLC/SCADA, and especially Manufacturing Execution Systems (MES), whose core function is to coordinate material flows and routing decisions in real time to prevent congestion, collisions, and safety incidents. In the 1990s–2000s, Warehouse Management Systems (WMS), Advanced Planning and Scheduling (APS), and conveyor/AGV control software extended this unseen orchestration to logistics and distribution, while by the 2010s and 2020s, Industry 4.0 platforms, IoT-based control, and warehouse robotics (e.g., Amazon’s Kiva systems) made software the de facto invisible choreographer of high-throughput, physically constrained operations. The characterization that software’s job is to act as an unseen choreographer for time-critical routing of heavy, potentially dangerous work-in-process thus aligns closely with how modern manufacturing and logistics IT actually evolved.","2026-06-15T06:31:22Z","v6","pass_c_sonar_v1","20.53","true"
"volume-1-ch04-prime-computer-1979-1981-OBS-100","volume-1-ch04-prime-computer-1979-1981","sonar-reasoning-pro","5","3","Data General thrived in the short run with its Nova and Eclipse minicomputers and the Eclipse MV line in the late 1970s and 1980s, but its proprietary minicomputer-centric strategy was undermined in the long run by the industry shift to Unix/RISC systems, workstations, and then commodity x86 servers and PCs. Although DG tried to pivot with AViiON Unix servers, DG/UX, and especially its CLARiiON storage products, it could not remain an independent systems company and was acquired by EMC in 1999, matching the prediction that it would ultimately become an acquisition target and that its minicomputer story would prove wrong in the long run.","2026-06-15T06:31:34Z","v6","pass_c_sonar_v1","11.11","true"
"volume-1-ch07-founding-aberdeen-1988-1997-OBS-051","volume-1-ch07-founding-aberdeen-1988-1997","sonar-reasoning-pro","5","3","From the 1990s through the 2000s, relational databases such as Oracle, IBM DB2, Microsoft SQL Server, MySQL, and PostgreSQL overwhelmingly dominated enterprise data management, while commercial object databases like ObjectStore, Versant, GemStone, and Objectivity/DB remained niche and captured only a tiny fraction of the market. In application development, the mainstream solution to the object–relational impedance mismatch became ORM frameworks—early products like TopLink followed by Hibernate, JPA, ActiveRecord, and Entity Framework—rather than a broad shift to native object databases. Even with the later rise of NoSQL and NewSQL systems, the industry pattern remained relational-plus-ORM rather than object database adoption at scale.","2026-06-15T06:31:41Z","v6","pass_c_sonar_v1","6.82","true"
"volume-1-ch10-the-long-view-1966-2026-OBS-049","volume-1-ch10-the-long-view-1966-2026","sonar-reasoning-pro","5","3","From the mid-1980s through the early 1990s, expert systems such as XCON at DEC and MYCIN-inspired medical systems saw real commercial deployment but repeatedly ran into the well-documented “knowledge acquisition bottleneck,” where encoding and maintaining rules with human experts was slow and expensive. As deployments scaled, these rule-based systems proved brittle, failing when inputs deviated from their narrow design assumptions and becoming difficult to adapt to changing business conditions, contributing to disillusionment and the late-1980s AI winter. By the 2000s–2010s, industry and research had largely confirmed this diagnosis and shifted toward data-driven machine learning and later deep learning approaches, validating the original characterization of expert systems’ limitations.","2026-06-15T06:31:46Z","v6","pass_c_sonar_v1","4.45","true"
"volume-1-ch09-expert-witness-technology-on-trial-1992-2015-OBS-051","volume-1-ch09-expert-witness-technology-on-trial-1992-2015","sonar-reasoning-pro","0","1","The claim is about Aberdeen’s internal post-2015 analytical discipline (“every analysis” defending numbers, documenting assumptions, anticipating objections), which is not externally auditable in a systematic way. While major analyst firms broadly moved toward more explicit methodologies and disclosure (e.g., Gartner’s documented MQ criteria, Forrester Waves, and increased transparency under regulatory and client scrutiny), there is no comprehensive public record of Aberdeen’s full body of analyses to verify whether this standard was universally applied in practice. As a result, the statement cannot be reliably assessed for prescience against the broader, well-documented history of enterprise IT or analyst-industry trends.","2026-06-15T06:31:53Z","v6","pass_c_sonar_v1","6.56","true"
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-063","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","sonar-reasoning-pro","5","3","From the 1990s onward, vendors of high-availability systems repeatedly used live failure demonstrations—pulling disks, power supplies, or boards while applications continued running—as core sales tools, from Tandem/NonStop and Stratus fault-tolerant servers through RAID arrays and clustered UNIX and Windows servers.[1][8] The same pattern extended into virtualization and cloud eras, where demos like VMware vMotion live migration and chaos-engineering style failure injection in distributed systems became far more persuasive to buyers than vendor-authored benchmarks or white papers, reinforcing that observable resilience under induced failure sells better than paper claims. This makes the 1987 observation about the primacy of visible fault-tolerance demonstrations over benchmarks broadly accurate through at least the 2010–2026 period.","2026-06-15T06:32:03Z","v6","pass_c_sonar_v1","9.75","true"
"volume-1-ch02-physics-of-the-machine-1969-1972-OBS-035","volume-1-ch02-physics-of-the-machine-1969-1972","sonar-reasoning-pro","0","1","This claim concerns an internal leadership role (David Moros) and a specific acquisition (PHI by Wang Laboratories) that are not prominently documented in standard Wang Laboratories histories, executive biographies, or widely cited industry accounts through 2026. Because Moros and the PHI acquisition do not appear in major secondary sources on Wang’s technical leadership or product evolution, I cannot reliably verify or falsify the assertion, so it is not possible to assess its prescience against the broader historical record.","2026-06-15T06:32:11Z","v6","pass_c_sonar_v1","7.74","true"
"volume-1-epilogue-argument-with-reality-OBS-027","volume-1-epilogue-argument-with-reality","sonar-reasoning-pro","5","3","From 2010-2026, advances in AI and automation—ranging from deep learning and large language models (such as GPT-4) to robotic process automation and hyperscale cloud—made it technically feasible for machines to perform an expanding set of cognitive and operational tasks at or above human levels in many domains. The primary bottlenecks shifted to organizational and societal issues: deciding which workflows to automate, establishing governance and compliance (e.g., GDPR, AI ethics frameworks, AI safety teams), handling labor and skills disruption, and absorbing regulatory and reputational risk in areas like autonomous vehicles, facial recognition, and large-scale content moderation, confirming that human decision-making and consequence management, rather than machine capability, were the binding constraints on deployment at scale.","2026-06-15T06:32:20Z","v6","pass_c_sonar_v1","8.79","true"
"volume-1-ch02-physics-of-the-machine-1969-1972-OBS-026","volume-1-ch02-physics-of-the-machine-1969-1972","sonar-reasoning-pro","0","3","This is a factual, personal recollection about an internal system name (Customer Accounting System renamed Cosmos) and an office decoration choice (a Creedence Clearwater Revival album cover on the wall), not a prediction or characterization of future technology or industry structure. From 1969 through 2026, nothing about broader enterprise IT trends, architectures, or markets can be evaluated from this anecdote, so its prescience cannot meaningfully be scored. Whether or not the recollection is accurate has no bearing on long-term technology directions or adoption patterns.","2026-06-15T06:32:27Z","v6","pass_c_sonar_v1","7.02","true"
