"entity_id","study_id"
"stratus-computer","computerworld-stratus-xa2000-launch-1987-d9d143"
"stratus-computer","dec-resume-performance-review-3-1f133b"
"stratus-computer","ft-mitfor~1-a56a9d"
"stratus-computer","ftsn-serlin-tandem-txp-et1-benchmarks-19-ea6530"
"stratus-computer","informationweek-tolerant-debitcredit-198-4f3b26"
"stratus-computer","kastner-tandem-topgun-et1-analysis-1987--a3a09c"
"stratus-computer","kastner-technology-breadth-memoir-2026"
"stratus-computer","mini-micro-stratus-32-arch-freiburghouse-6dc03e"
"stratus-computer","stratus-computer-is-down-ad-reprints-c19-903ebf"
"stratus-computer","stratus-corporate-overview-1982-11-a7e367"
"stratus-computer","stratus-et1-functional-spec-and-benchmar-0c3172"
"stratus-computer","stratus-et1-tp1-tandem-dossier-1986-26871a"
"stratus-computer","stratus-fault-tolerant-revolution-ad-198-797e0e"
"stratus-computer","stratus-internal-benchmark-tuning-guide--c53e3f"
"stratus-computer","stratus-olivetti-40m-deal-eagle-tribune--b7e3b1"
"stratus-computer","stratus-tp-1-internal-benchmark-guide-19-9b51bf"
"stratus-computer","volume-1-about-the-author"
"stratus-computer","volume-1-appendix-career-timeline"
"stratus-computer","volume-1-ch01-waiting-for-automation-1960-1969"
"stratus-computer","volume-1-ch04-prime-computer-1979-1981"
"stratus-computer","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"stratus-computer","volume-1-ch06-dec-mainframes-last-stand-1987-1988"
"stratus-computer","volume-1-ch10-the-long-view-1966-2026"
"stratus-computer","volume-1-epilogue-argument-with-reality"
"stratus-computer","volume-1-introduction-physics-of-the-machine"
"stratus-technologies","1992-tpc-benchmarks-vp-745fa1"
"stratus-technologies","1998as400-1-146289"
"stratus-technologies","marathon-d186ab"
"sultan-bin-sulayem","dubtech-1996-29d4f9"
"sun-microsystems","1992-tpc-benchmarks-vp-745fa1"
"sun-microsystems","1992-tpc-benchmarks-vp-ed0e0d"
"sun-microsystems","1997-ca-s-unicenter-tng-framework-pk-apr-50d15f"
"sun-microsystems","1997-commercial-risc-unix-1996-mvp-711569"
"sun-microsystems","1997-data-integration-management-in-hete-de2429"
"sun-microsystems","1997-data-mining-buying-guide-71e463"
"sun-microsystems","1997-datafocus'-nutcracker--enterprise-c-bfc11e"
"sun-microsystems","1997-dec-linkworks-webworker---an-object-db2d2a"
"sun-microsystems","1997-digital-ramps-up-for-the-leadership-fb5854"
"sun-microsystems","1997-ibm-ships-first-64-bit-rs-6000-serv-961e2c"
"sun-microsystems","1997-ibm-when-a-pc-is-simply-platform-ov-5e9364"
"sun-microsystems","1997-ibm’s-network-computing-solution----e74e8a"
"sun-microsystems","1997-sun-workgroup-servers-balancing-competition-and-co-cc57b7"
"sun-microsystems","1997-the-new-as-400e-series-aa9cac"
"sun-microsystems","1997-unify-vision-8fcfc3"
"sun-microsystems","1998-pc-impact-and-metadata-e2a169"
"sun-microsystems","1998as400-1-146289"
"sun-microsystems","2001-hp-compaq-kastner-insight1-d6dc38"
"sun-microsystems","2002-the-new-hp-stands-up-to-be-counted-psk-35453a"
"sun-microsystems","2003-a-view-of-sun-s-2003-worldwide-analyst-conference-206a10"
"sun-microsystems","2003-intel-consumer-lt-10-5-8c346e"
"sun-microsystems","aberdeen-1996-digital-leading-nt-across-enterprise-charge"
"sun-microsystems","aberdeen-1996-hp-9000-enterprise-server-64bit-pa8000"
"sun-microsystems","aberdeen-1996-hp-enterprise-parallel-server-scalable-performance"
"sun-microsystems","aberdeen-1996-hp-vectra-xw-personal-workstation"
"sun-microsystems","aberdeen-1996-risc-unix-market"
"sun-microsystems","aberdeen-1996-sun-microsystems-decision-warehouse"
"sun-microsystems","aberdeen-1996-sun-microsystems-ultracomputing-business"
"sun-microsystems","aberdeen-dops-tpc-1992-deck-bbe78e"
"sun-microsystems","bbn1989-1e6838"
"sun-microsystems","comdex-2003-sun-aggressive-seattletimes--9ca4dd"
"sun-microsystems","enterprise-integration-perspective-2-cb6165"
"sun-microsystems","enterprise-integration-perspective-d21c1b"
"sun-microsystems","ibm-rs6000-midran~1-88f049"
"sun-microsystems","informationweek-windows-2000-high-end-am-4ccdae"
"sun-microsystems","intel-longlivedualcore-revised-5-fa8298"
"sun-microsystems","internetnews-will-sars-infect-high-tech--8569ea"
"sun-microsystems","intern~1-45df51"
"sun-microsystems","jungle-1-5-675c58"
"sun-microsystems","kastner-jrl-trends-1999-pk-responses-f4c5a4"
"sun-microsystems","linuxcare-ab95f6"
"sun-microsystems","linuxcare-profile-1999"
"sun-microsystems","niagara-sun-s-palaver-starter-and-diy-mp-158f17"
"sun-microsystems","nti-3-pc-and-ws-1993-17d49b"
"sun-microsystems","on-computers-tips-is-sun-s-sparc-archite-65b3b9"
"sun-microsystems","safeway-damages-report-draft-b502f4"
"sun-microsystems","sap-r-3-on-wintel-servers-712986"
"sun-microsystems","sars-puts-an-end-to-business-as-usual-in-6b0471"
"sun-microsystems","sequent-s-numa-q-2000-solutions-77a77c"
"sun-microsystems","sequent-sap-sequen~1-7f70e4"
"sun-microsystems","sun-as400-main-report-2002-c37e2a"
"sun-microsystems","sun-as400-market-data-2002-5faa8f"
"sun-microsystems","sun-as400-presentation-2002-9d925e"
"sun-microsystems","sun-master-contract-10-129daa"
"sun-microsystems","sun-micro-slammed-as-quarterly-report-di-e9ee61"
"sun-microsystems","sun-shares-tumble-in-pre-market-trading--000d37"
"sun-microsystems","technology-news-hardware-sun-unveils-ult-4a76bb"
"sun-microsystems","technology-news-international-microsoft--a2f127"
"sun-microsystems","tpc2-92-c2a45c"
"sun-microsystems","tpcbench92-139998"
"sun-microsystems","trends99-18726b"
"sun-microsystems","workst~1-d22401"
"sunsoft","develo~1-d25652"
"supplychainaccess","aberdeen-preso-for-emc-final-storage-5-d855b8"
"susan-l-irving","y2k-computerworld-aberdeen-psk-irving-19-5bcd20"
"sven-aamodt","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414"
"sybase","1998-hp-high-availability-and-metadata-7d1276"
"sybase","aberdeen-1995-limd-technology"
"sybase","aberdeen-1996-distributed-open-rdbms-buying-guide"
"sybase","aberdeen-1996-ibm-os2-warp-server"
"sybase","aberdeen-dors-buying-guide-1996-web-5ee808"
"sybase","aberdeen-eii-2003-ea3f1a"
"sybase","develo~1-d25652"
"sybase","inforx95-3-9a45fe"
"sybase","intern~1-45df51"
"sybase","jungle-1-5-675c58"
"sybase","jungle-6-7af8b7"
"sybase","nti-5-development-toolsets-0e71c5"
"sybase","nti-6-rdbms-technology-48f4aa"
"sybase","rdbms-for-ibm-powera~1-7a44be"
"sybase","sap-sybase-face-off-f2612e"
"sybase-inc","1997-ibm-information-integration-family--29351c"
"sybase-inc","dbmspr~1-7c854e"
"sybase-inc","upgrades-boost-database-market-iweek-fol-f19804"
"symantec","2003-the-top-10-security-suppliers-fc2b1b"
"symantec","2010-intel-vpro-daily-globe-6f615e"
"symantec","dct-pc-replacement-insight1-2003-04"
"symantec-corp","usatoday-maney-mac-or-pc-windows-securit-b45d45"
"symbol-technologies","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0"
"synapse-computer","ee-times-stratus-tandem-fault-tolerant-1-42f6c7"
"synernetics","aberdeen-1995-3com-lanplex-2500"
"systems-development-corporation","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"systinet","hp-can-boost-soa-offerings-with-acquisit-48e07e"
"taiwan","2003-sars-electronics-supply-chain-ec0375"
"taligent","aberdeen-1995-hp-softbench"
"taligent","nti-2-open-systems-1dd3af"
"talx-corporation","1997-peoplesoft-works-the-internet-452445"
"tandem-computer","1998-nt-professional-services-buying-guide-1998-edition-14e452"
"tandem-computer","ntpspr~1-728dc3"
"tandem-computer","volume-1-about-the-author"
"tandem-computers","1991-encore-and-metadata-47f414"
"tandem-computers","1997-tandem-object-relational-data-mining-architecture-2d8139"
"tandem-computers","1997-tandem-s-nonstop-software-enterprise-clustering-fo-815776"
"tandem-computers","2026-kastner-enterprise-ai-arc"
"tandem-computers","aberdeen-1996-risc-unix-market"
"tandem-computers","aberdeen-1996-tandem-vision-21st-century-electronic-business"
"tandem-computers","aberdeen-1996-telechips-access-pc-telephony-interaction"
"tandem-computers","bbn1989-1e6838"
"tandem-computers","boston-globe-stratus-xa2000-launch-1987--218ffd"
"tandem-computers","bull1990-d-c-benchmarks-8b5d9c"
"tandem-computers","businessweek-stratus-launch-fail-safe-ba-82c028"
"tandem-computers","casale-evp-2-79187c"
"tandem-computers","casale-evp-3-b2b933"
"tandem-computers","computerworld-fault-tolerant-market-1987-fc3dca"
"tandem-computers","debit-credit-ibm-dec-1988-2-2fc147"
"tandem-computers","dectp-genspark-research2-4-a09a82"
"tandem-computers","ee-times-stratus-tandem-fault-tolerant-1-42f6c7"
"tandem-computers","ft-mitfor~1-a56a9d"
"tandem-computers","ftsn-serlin-tandem-txp-et1-benchmarks-19-ea6530"
"tandem-computers","informationweek-tolerant-debitcredit-198-4f3b26"
"tandem-computers","kastner-tandem-topgun-et1-analysis-1987--a3a09c"
"tandem-computers","leader-of-the-pack-23-nov-1996-computing-f2353f"
"tandem-computers","stratus-et1-tp1-tandem-dossier-1986-26871a"
"tandem-computers","stratus-fault-tolerant-revolution-ad-198-797e0e"
"tandem-computers","stratus-sales-support-competitive-news-1-2aac8d"
"tandem-computers","tandem-opens-up-e020ed"
"tandem-computers","tandem-tr-85-2-debitcredit-1985-ca207a"
"tandem-computers","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"tca-fulfillment","great-rebate-runaround-businessweek-grow-00f459"
"teamquest-corp","teamquest-8-ec015b"
"tech-data","kastner-ie-v-andersen-expert-report-3de98a"
"techgnosis-international","aberdeen-1995-intersolv-virtual-data-warehouse"
"ted-waitt","restructure-plans-weigh-on-gateway-marke-c5656c"
"telco-companies","2002-cable-and-telco-companies-battle-for-home-internet-2baa0b"
"telechips-corporation","aberdeen-1996-telechips-access-pc-telephony-interaction"
"telelogic","2004-aberdeentelelogicagrfinal-5-8fd44a"
"teradata","1991-encore-and-metadata-47f414"
"teradata","on-computers-tips-good-news-for-ncr-dell-1943c5"
"testa-hurwitz-thibeault","testahur95-330c0c"
"texas-international-airlines","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"the-ec-company","1997-the-ec-company-not-your-father-s-edi-c1ebff"
"thomas-atwood","october-1997-editor-s-buffer-5-771798"
"thomas-bittman","psbj-meisner-microsoft-consulting-acquis-7b85c8"
"thomas-cook-sabre","sabre-s-challenge-fb76f5"
"thomson-multimedia","dct-dceit-practice-v6-2002"
"tibco-software","1998-enterprise-application-integration-advanced-techno-71496c"
"tibco-software","middle~1-a64fa0"
"tim-bajarin","hostingtech-apple-xserve-asia-zieger-200-052af6"
"tim-deal","hostingtech-apple-xserve-asia-zieger-200-052af6"
"tim-deal","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f"
"tim-deal","svbi-apple-xserve-kastner-2002-05-17-1398db"
"tim-minahan","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001"
"time-warner-cable","aberdeen-1996-omnibox-interactive-broadcasting-network"
"time-warner-cable","dct-dceit-practice-v6-2002"
"time-warner-cable","omnibox97-53bcfe"
"timex","timex-ramp-interview-for-maxtor-project-8c1b71"
"tivo","dct-supplier-list-2002"
"tivo","dct-video-market-segmentation-2002"
"tivo","dct-webinar-nov-2002"
"tivo-inc","great-rebate-runaround-businessweek-grow-00f459"
"tivoli-systems","1997-tme-10-security-management-8178c6"
"tivoli-systems","aberdeen-1996-ibm-tivoli"
"tivoli-systems","carepo-kastner-unicenter-jasmine-1996-1d5ffe"
"tivoli-systems","management-heavies-seek-broader-base-8-723197"
"tivoli-systems","powerful-network-management-4cb125"
"tivoli-systems","vulnerability-assessment-empowering-is-754d9a"
"tolerant-systems","informationweek-tolerant-debitcredit-198-4f3b26"
"tolerant-systems-inc","computerworld-fault-tolerant-market-1987-fc3dca"
"tom-h-willmott","aberdeen-open-online-transaction-process-ea272f"
"tom-h-willmott","aberdeen-workshop-qualifying-questions-and-success-stories-2001-b6a001"
"tom-h-willmott","volume-1-ch07-founding-aberdeen-1988-1997"
"tom-willmott","volume-1-about-the-author"
"tom-willmott","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"tony-picardi","ca-jasmine-ii-brochure-kastner-endorseme-6588be"
"top-20-it-vendors","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde"
"toshiba","dct-personal-it-forecast-research-2001"
"toshiba","dct-q1-2003-pc-shipments"
"tpc","kastner-tandem-topgun-et1-analysis-1987--a3a09c"
"tpc","open-tpc-database-benchmarks-9-058487"
"tpc","tandem-tr-85-2-debitcredit-1985-ca207a"
"tpc","tpcbench92-139998"
"tpc-council","aberdeen-1996-debunking-ntsmp-scalability-myth"
"transaction-processing-performance-council","dec-debit-credit-guidelines-kohler-hsu-1-e228b4"
"transaction-processing-performance-council","volume-1-about-the-author"
"transarc","nti-11-distributed-midrange-servers-1993-dedd19"
"transarc-corp","aberdeen-open-online-transaction-process-ea272f"
"transarc-corporation","1997-ibm-extended-transaction-systems-fa-0369fa"
"transmeta-corp","informationweek-tablet-pc-microsoft-kast-72320d"
"transmeta-corp","transmeta-crusoe-tm5700-tm5900-computerw-455262"
"traveling-software","when-does-remote-control-benefit-9bd6e4"
"travelocity","sabre-s-challenge-fb76f5"
"trilogy-development-group","aberdeen-1996-open-market-web-based-commerce"
"trusted-computing-group","intel-consumer-lt-10-5-03-580af7"
"turbolinux","linuxcare-ab95f6"
"ufrj","adl-commercial-engagements-kastner-1972-1979-b8b001"
"unify-corporation","1997-unify-vision-8fcfc3"
"unisys","2001-aberdeen-group-recent-publications-psk-2be54d"
"unisys","2001-unisys-benchmark-gorilla-sets-new-sap-and-intel-ba-19cf5a"
"unisys","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2"
"unisys","2004-03-intelitaniummfewp11.doc-618d4a"
"unisys","2006-unisyswipro-rs-3747-a7e31e"
"unisys","aberdeen-1996-risc-unix-market"
"unisys","aberdeen-1996-unisys-clearpath-smp-servers"
"unisys","intelitaniummfewp1[1]-773ea2"
"unisys","ma-unisyswipro-rs-3747-36dd33"
"unisys","nti-9-mainframe-role-1993-77fc40"
"unisys","tpcbench92-139998"
"unisys","unisys-florida-hrs-expert-witness-tallah-5b4524"
"unisys","volume-1-ch09-expert-witness-technology-on-trial-1992-2015"
"unisys-corporation","aberdeen-1996-unisys-clears-path-a-series-os2200"
"unisys-corporation","ntpspr~1-728dc3"
"univac","volume-1-ch03-physics-of-consulting-1972-1979"
"unix-system-laboratories","aberdeen-open-online-transaction-process-ea272f"
"us-bancorp-piper-jaffray","telephony-post911-conferencing-psk-2001--0bf283"
"us-business-services-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-census-bureau","sun-as400-market-data-2002-5faa8f"
"us-communications-information-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-congress","volume-1-ch09-expert-witness-technology-on-trial-1992-2015"
"us-corporate-procurement-function","1998-internet-procurement-cdc4a6"
"us-department-of-energy","minicomputer-news-ase-asep-1979-2b5327"
"us-discrete-manufacturing-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-doe","adl-ase-asep-two-way-power-communications-1979-b8c001"
"us-doj","microsoft-split-will-hit-users-pockets-0-edc1ed"
"us-doj","savant-targets-feds-with-oracle-database-60eca2"
"us-doj","volume-1-ch04-prime-computer-1979-1981"
"us-energy-utilities-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-financial-services-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-ftc","2010-intel-ia-continuum-wp-1-2-fc5653"
"us-ftc","cuna-win-rebate-runaround-2004-9da530"
"us-ftc","rebates-spur-buyers-but-many-don-t-colle-2aaa2e"
"us-ftc","research-reveals-that-60-percent-of-reba-c887df"
"us-health-social-services-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-internet-retail-market","1998-internet-sales-report-4cde3f"
"us-navy","adl-commercial-engagements-kastner-1972-1979-b8b001"
"us-process-manufacturing-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-retail-hospitality-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-retail-industry","1998-information-technology-in-the-retail-sector-the-in-33dc54"
"us-robotics","aberdeen-1996-remote-access-cisco-untold-story"
"us-supreme-court","supreme-court-orders-intel-documents-rel-e6e110"
"us-transportation-travel-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"us-wholesale-trade-sector","1998-industry-dynamics-in-u-s-it-usage-and-spending-199-26aed6"
"usa-today","usatoday-kessler-itanium-mckinley-kastne-77362b"
"usl","nti-11-distributed-midrange-servers-1993-dedd19"
"usm-corporation","management-skills-learned-1969-3e75d0"
"usm-corporation","translating-early-skills-and-experiences-15bb2d"
"uswest","1997-broadvision-dynamic-web-application-5f10bb"
"uunet-technologies","aberdeen-1996-vpns-business-mfs-success-strategy"
"uunet-technologies","teleco~1-c01702"
"valerie-oconnell","aberdeen-practice-definitions-compendium-2000-b7a001"
"vanstar","1998-network-integration-services-report-f75108"
"vantive-corp","1997-cis-report-ba825e"
"vantive-corporation","1998-cis-report-customer-interaction-software-631068"
"vantive-corporation","1999-managing-customers-with-next-generation-software-a-a5adc4"
"vantive-corporation","cispra~1-23a333"
"venetica","aberdeen-eii-2003-ea3f1a"
"vericours","open-tpc-database-benchmarks-9-058487"
"verisign","2001-aberdeen-group-recent-publications-psk-2be54d"
"verisign","securi~1-3e7ced"
"veritas","storag~1-262bc7"
"veritas-software","internetnews-veritas-itanium-believer-20-2ff4eb"
"vern-seward-macobserver","pc-style-living-room-macobserver-seward-97ed83"
"viasoft","1998-y2k-report-f512fb"
"viasoft-inc","1997-viasoft-y2k-c2e540"
"viewsonic","dct-kastner-wish-list-2002-12"
"vincent-j-mullarkey","boston-globe-dec-steul-cfo-resigns-1994-4013c6"
"vincent-j-mullarkey","nyt-dec-steul-loses-another-top-official-8f8883"
